Daily N pools and fluxes at site W-2 in year 1,,,,,,,,,,,,,,,,,,,3.151352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N uptake,,N pools (kg N/ha),,,,,,,,,,,,,,,,N gas fluxes (kg N/ha/day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day,Crop,Urea,NH4+,NO3-,exchengeable-NH4,NH4+,NO3-,exchengeable-NH4,NH4+,NO3-,exchengeable-NH4,NH4+,NO3-,exchengeable-NH4,NH4+,NO3-,exchengeable-NH4,NH3,N2O-flux,NO-flux,N2-flux,NH3-flux,NO3-leach,Urea-leach,DON-leach,ION-runoff,Gross N mineralization,N assimilation,Ice_DOC,Ice_N,Ice_N2O,Ice_N2,nitrification,nitrification,nitrification,nitrification,nitrification,denitrification,denitrification,denitrification,denitrification,denitrification,N_fixation,Litter_N,SON0-10cm, SON10-20cm,SON20-30cm,SON30-40cm,SON40-50cm,SON0-10cm, SON10-20cm,SON20-30cm,SON30-40cm,SON40-50cm
,kgN/ha/day,,0-10cm,0-10cm,0-10cm,10-20cm,10-20cm,10-20cm,20-30cm,20-30cm,20-30cm,30-40cm,30-40cm,30-40cm,40-50cm,40-50cm,40-50cm,0-50cm,,,,,,,,,,,,,,,0-10cm,10-20cm,20-30cm,30-40cm,40-50cm,0-10cm,10-20cm,20-30cm,30-40cm,40-50cm,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1.76,0,0.69,0.04,10.48,1.97,0,0.75,3.64,0,0.03,2.55,0,0,1.77,0,0,0,0.000021,0.000001,0.003041,0.02,0.0001,0,0,0,0.14,0.02,0,0,0,0,0.000477,0.00015,0,0,0,0,0,0,0,0,0,0,1914.27,1605.56,1216.65,922.03,1228.43,0.002,0.0017,0.0013,0.001,0.0006
213,1.82,0,0.65,0,9.95,0.9,0,0.69,3.65,0,0.03,2.57,0,0,1.78,0,0,0,0.000001,0.000001,0.00042,0,0,0,0,0,0.14,0.02,0,0,0,0,0,0.000146,0,0,0,0,0,0,0,0,0,0,1914.23,1605.53,1216.63,922.02,1228.41,0.002,0.0017,0.0013,0.0009,0.0006
214,1.91,0,0.61,0,9.43,0.04,0,0.64,3.31,0,0.03,2.58,0,0,1.79,0,0,0,0,0.000001,0.000071,0,0,0,0,0,0.14,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914.18,1605.5,1216.61,922,1228.39,0.002,0.0017,0.0013,0.0009,0.0006
215,1.92,0,0.58,0,8.94,0.04,0,0.61,2.06,0,0.03,2.6,0,0,1.8,0,0,0,0,0.000001,0.000019,0,0,0,0,0,0.14,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914.14,1605.47,1216.59,921.99,1228.37,0.002,0.0017,0.0013,0.0009,0.0006
216,1.77,0,0.54,0,8.48,0.04,0,0.58,0.91,0,0.03,2.61,0,0,1.81,0,0,0,0,0,0.000006,0,0,0,0,0,0.13,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914.1,1605.44,1216.57,921.98,1228.35,0.002,0.0017,0.0013,0.0009,0.0006
217,1.77,0,0.51,0.09,8.11,0.04,0,0.55,0.01,0,0.03,2.34,0,0,1.82,0,0,0,0.000532,0.000001,0.000241,0.03,0.0004,0,0,0,0.14,0.01,0,0,0,0,0.001684,0,0,0,0,0,0,0,0,0,0,0,1914.05,1605.41,1216.55,921.96,1228.34,0.002,0.0017,0.0013,0.0009,0.0006
218,1.86,0,0.48,0.02,7.72,0.03,0,0.53,0.01,0,0.03,1.15,0,0,1.83,0,0,0,0.000004,0.000001,0.000344,0.01,0,0,0,0,0.14,0.01,0,0,0,0,0.000203,0,0,0,0,0,0,0,0,0,0,0,1914.01,1605.37,1216.52,921.94,1228.32,0.002,0.0017,0.0013,0.0009,0.0006
219,1.86,0,0.46,0.11,7.42,0.03,0,0.51,0.01,0,0.03,0.02,0,0,1.69,0,0,0,0.000851,0.000001,0.000439,0.04,0.0006,0,0,0,0.14,0.01,0,0,0,0,0.002392,0,0,0,0,0,0,0,0,0,0,0,1913.97,1605.34,1216.5,921.93,1228.3,0.002,0.0017,0.0013,0.0009,0.0006
220,1.8,0,0.43,0.01,7.08,0.03,0,0.49,0.01,0,0.03,0.02,0,0,0.53,0,0,0,0.000034,0.000001,0.000446,0.01,0,0,0,0,0.14,0.01,0,0,0,0,0.000072,0,0,0,0,0,0,0,0,0,0,0,1913.92,1605.31,1216.48,921.91,1228.28,0.002,0.0017,0.0013,0.0009,0.0006
221,1.04,0,0.42,0.28,6.94,0.03,0,0.47,0.01,0,0.03,0.02,0,0,0.01,0,0,0,0.0039,0,0.001703,0.11,0.0036,0,0,0,0.14,0.01,0,0,0,0,0.000856,0,0,0,0,0.01,0,0,0,0,0,0,1913.88,1605.28,1216.45,921.89,1228.26,0.002,0.0017,0.0013,0.0009,0.0006
222,0.77,0,0.41,0.28,6.81,0.03,0,0.46,0.01,0,0.03,0.02,0,0,0.01,0,0,0,0.007192,0,0.003605,0.11,0.0036,0,0,0,0.14,0.01,0,0,0,0,0.000856,0,0,0,0,0.01,0,0,0,0,0,0,1913.84,1605.24,1216.43,921.88,1228.24,0.002,0.0017,0.0013,0.0009,0.0006
223,0.76,0,0.4,0.28,6.69,0.03,0,0.45,0.01,0,0.03,0.02,0,0,0.01,0,0,0,0.00798,0,0.003928,0.11,0.0036,0,0,0,0.14,0,0,0,0,0,0.000856,0,0,0,0,0.01,0,0,0,0,0,0,1913.79,1605.21,1216.41,921.86,1228.21,0.002,0.0017,0.0013,0.0009,0.0006
224,0.75,0,0.39,0.28,6.57,0.03,0,0.45,0.01,0,0.03,0.02,0,0,0.01,0,0,0,0.008323,0,0.004068,0.11,0.0036,0,0,0,0.14,0,0,0,0,0,0.000856,0,0,0,0,0.01,0,0,0,0,0,0,1913.75,1605.18,1216.38,921.84,1228.19,0.002,0.0017,0.0013,0.0009,0.0006
225,0.74,0,0.38,0.28,6.46,0.03,0,0.44,0.01,0,0.03,0.02,0,0,0.01,0,0,0,0.008429,0,0.004089,0.11,0.0036,0,0,0,0.14,0,0,0,0,0,0.000856,0,0,0,0,0.01,0,0,0,0,0,0,1913.7,1605.15,1216.36,921.83,1228.17,0.002,0.0017,0.0013,0.0009,0.0006
226,0.73,0,0.38,0.28,6.37,0.03,0,0.43,0.01,0,0.03,0.02,0,0,0.01,0,0,0,0.008417,0,0.004057,0.11,0.0036,0,0,0,0.14,0,0,0,0,0,0.000855,0,0,0,0,0.01,0,0,0,0,0,0,1913.66,1605.11,1216.34,921.81,1228.15,0.002,0.0017,0.0013,0.0009,0.0006
227,0.72,0,0.37,0.28,6.27,0.03,0,0.43,0.01,0,0.03,0.02,0,0,0.01,0,0,0,0.008347,0,0.004009,0.11,0.0036,0,0,0,0.14,0,0,0,0,0,0.000855,0,0,0,0,0.01,0,0,0,0,0,0,1913.62,1605.08,1216.32,921.79,1228.13,0.002,0.0017,0.0013,0.0009,0.0006
228,0.71,0,0.36,0.28,6.19,0.03,0,0.42,0.01,0,0.03,0.02,0,0,0.01,0,0,0,0.008339,0,0.004005,0.11,0.0036,0,0,0,0.14,0,0,0,0,0,0.000855,0,0,0,0,0.01,0,0,0,0,0,0,1913.57,1605.05,1216.29,921.78,1228.11,0.002,0.0017,0.0013,0.0009,0.0006
229,0.71,0,0.36,0.28,6.11,0.02,0,0.42,0.01,0,0.03,0.02,0,0,0.01,0,0,0,0.008303,0,0.003987,0.11,0.0036,0,0,0,0.14,0,0,0,0,0,0.000855,0,0,0,0,0.01,0,0,0,0,0,0,1913.53,1605.02,1216.27,921.76,1228.09,0.002,0.0017,0.0013,0.0009,0.0006
230,0.7,0,0.35,0.28,6.04,0.02,0,0.41,0.01,0,0.03,0.02,0,0,0.01,0,0,0,0.008272,0,0.003976,0.11,0.0036,0,0,0,0.14,0,0,0,0,0,0.000855,0,0,0,0,0.01,0,0,0,0,0,0,1913.48,1604.98,1216.25,921.74,1228.07,0.002,0.0017,0.0013,0.0009,0.0006
231,0.69,0,0.35,0.28,5.97,0.02,0,0.41,0.01,0,0.03,0.02,0,0,0.01,0,0,0,0.008274,0,0.003986,0.11,0.0036,0,0,0,0.14,0,0,0,0,0,0.000855,0,0,0,0,0.01,0,0,0,0,0,0,1913.44,1604.95,1216.22,921.73,1228.04,0.002,0.0017,0.0013,0.0009,0.0006
232,0.69,0,0.34,0.28,5.9,0.02,0,0.4,0.01,0,0.03,0.02,0,0,0.01,0,0,0,0.00828,0,0.003994,0.11,0.0036,0,0,0,0.14,0,0,0,0,0,0.000855,0,0,0,0,0.01,0,0,0,0,0,0,1913.4,1604.92,1216.2,921.71,1228.02,0.002,0.0017,0.0013,0.0009,0.0006
233,0.68,0,0.33,0.19,5.78,0.02,0,0.4,0.01,0,0.03,0.02,0,0,0.01,0,0,0,0.0068,0.000001,0.003448,0.07,0.0019,0,0,0,0.14,0,0,0,0,0,0.003836,0,0,0,0,0.01,0,0,0,0,0,0,1913.35,1604.89,1216.18,921.69,1228,0.002,0.0017,0.0013,0.0009,0.0006
234,0.59,0,0.31,0,5.54,0.02,0,0.39,0.01,0,0.03,0.02,0,0,0.01,0,0,0,0.00227,0.000003,0.001046,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913.31,1604.85,1216.16,921.68,1227.98,0.002,0.0017,0.0013,0.0009,0.0006
235,0.38,0,0.3,0,5.33,0.02,0,0.38,0.01,0,0.03,0.02,0,0,0.01,0,0,0,0.000427,0.000002,0.000229,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913.26,1604.82,1216.13,921.66,1227.96,0.002,0.0017,0.0013,0.0009,0.0006
236,0.36,0,0.28,0,5.14,0.02,0,0.37,0.01,0,0.03,0.02,0,0,0.01,0,0,0,0.000076,0.000001,0.000043,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913.22,1604.79,1216.11,921.64,1227.94,0.002,0.0017,0.0013,0.0009,0.0006
237,0.34,0,0.27,0,4.95,0.02,0,0.35,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.000012,0.000001,0.000007,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913.17,1604.76,1216.09,921.63,1227.92,0.002,0.0017,0.0013,0.0009,0.0006
238,0.33,0,0.26,0.01,4.79,0.02,0,0.34,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0,0.000001,0.00002,0.01,0,0,0,0,0.14,0,0,0,0,0,0.000046,0,0,0,0,0,0,0,0,0,0,0,1913.13,1604.73,1216.06,921.61,1227.9,0.002,0.0017,0.0013,0.0009,0.0006
239,0.32,0,0.26,0.28,4.83,0.02,0,0.33,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.004015,0,0.001682,0.11,0.0036,0,0,0,0.14,0,0,0,0,0,0.000857,0,0,0,0,0.01,0,0,0,0,0,0,1913.09,1604.69,1216.04,921.59,1227.88,0.002,0.0017,0.0013,0.0009,0.0006
240,0.59,0,0.26,0.25,4.82,0.02,0,0.33,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.006594,0,0.003427,0.09,0.0031,0,0,0,0.14,0,0,0,0,0,0.002489,0,0,0,0,0.01,0,0,0,0,0,0,1913.04,1604.66,1216.02,921.58,1227.86,0.002,0.0017,0.0013,0.0009,0.0006
241,0.56,0,0.26,0.28,4.84,0.02,0,0.33,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.006875,0,0.003267,0.11,0.0036,0,0,0,0.14,0,0,0,0,0,0.000857,0,0,0,0,0.01,0,0,0,0,0,0,1913,1604.63,1216,921.56,1227.83,0.002,0.0017,0.0013,0.0009,0.0006
242,0.59,0,0.26,0.28,4.86,0.02,0,0.34,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.00783,0,0.003846,0.11,0.0036,0,0,0,0.14,0,0,0,0,0,0.000857,0,0,0,0,0.01,0,0,0,0,0,0,1912.96,1604.6,1215.97,921.54,1227.81,0.002,0.0017,0.0013,0.0009,0.0006
243,0.59,0,0.26,0.28,4.88,0.02,0,0.34,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.008318,0,0.004055,0.11,0.0036,0,0,0,0.14,0,0,0,0,0,0.000857,0,0,0,0,0.01,0,0,0,0,0,0,1912.91,1604.56,1215.95,921.53,1227.79,0.002,0.0017,0.0013,0.0009,0.0006
244,0.6,0,0.26,0.28,4.89,0.02,0,0.34,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.008375,0,0.004034,0.11,0.0036,0,0,0,0.14,0,0,0,0,0,0.000857,0,0,0,0,0.01,0,0,0,0,0,0,1912.87,1604.53,1215.93,921.51,1227.77,0.002,0.0017,0.0013,0.0009,0.0006
245,0.6,0,0.26,0.28,4.91,0.02,0,0.34,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.00836,0,0.004014,0.11,0.0036,0,0,0,0.14,0,0,0,0,0,0.000857,0,0,0,0,0.01,0,0,0,0,0,0,1912.82,1604.5,1215.9,921.5,1227.75,0.002,0.0017,0.0013,0.0009,0.0006
246,0.6,0,0.27,0.28,4.92,0.02,0,0.34,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.008065,0,0.003892,0.11,0.0036,0,0,0,0.14,0,0,0,0,0,0.000857,0,0,0,0,0.01,0,0,0,0,0,0,1912.78,1604.47,1215.88,921.48,1227.73,0.002,0.0017,0.0013,0.0009,0.0006
247,0.6,0,0.27,0.28,4.93,0.02,0,0.34,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.008014,0,0.003932,0.11,0.0036,0,0,0,0.14,0,0,0,0,0,0.000856,0,0,0,0,0.01,0,0,0,0,0,0,1912.74,1604.43,1215.86,921.46,1227.71,0.002,0.0017,0.0013,0.0009,0.0006
248,0.6,0,0.27,0.28,4.95,0.02,0,0.34,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.008235,0,0.00402,0.11,0.0036,0,0,0,0.14,0,0,0,0,0,0.000856,0,0,0,0,0.01,0,0,0,0,0,0,1912.69,1604.4,1215.83,921.45,1227.69,0.002,0.0017,0.0013,0.0009,0.0006
249,0.6,0,0.26,0.14,4.85,0.02,0,0.34,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.005875,0.000001,0.002946,0.05,0.0009,0,0,0,0.14,0,0,0,0,0,0.003185,0,0,0,0,0,0,0,0,0,0,0,1912.65,1604.37,1215.81,921.43,1227.67,0.002,0.0017,0.0013,0.0009,0.0006
250,0.45,0,0.25,0,4.68,0.02,0,0.34,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.001662,0.000002,0.000718,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912.6,1604.34,1215.79,921.41,1227.64,0.002,0.0017,0.0013,0.0009,0.0006
251,0.3,0,0.24,0,4.53,0.02,0,0.33,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.000327,0.000002,0.000179,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912.56,1604.31,1215.77,921.4,1227.62,0.002,0.0017,0.0013,0.0009,0.0006
252,0.29,0,0.22,0,4.4,0.02,0,0.32,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.000059,0.000001,0.000035,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912.52,1604.27,1215.74,921.38,1227.6,0.002,0.0017,0.0013,0.0009,0.0006
253,0.28,0,0.22,0,4.27,0.02,0,0.31,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.00001,0.000001,0.000007,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912.47,1604.24,1215.72,921.36,1227.58,0.002,0.0017,0.0013,0.0009,0.0006
254,0.27,0,0.21,0,4.15,0.02,0,0.3,0.01,0,0.02,0.01,0,0,0.01,0,0,0,0.000002,0.000001,0.000001,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912.43,1604.21,1215.7,921.35,1227.56,0.002,0.0017,0.0013,0.0009,0.0006
255,0.26,0,0.21,0.19,4.16,0.02,0,0.29,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.002009,0.000001,0.001075,0.07,0.0019,0,0,0,0.14,0,0,0,0,0,0.003902,0,0,0,0,0.01,0,0,0,0,0,0,1912.38,1604.18,1215.68,921.33,1227.54,0.002,0.0017,0.0013,0.0009,0.0006
256,0.45,0,0.2,0.14,4.12,0.02,0,0.29,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.002157,0.000001,0.001132,0.05,0.0009,0,0,0,0.14,0,0,0,0,0,0.003045,0,0,0,0,0,0,0,0,0,0,0,1912.34,1604.14,1215.65,921.31,1227.52,0.002,0.0017,0.0013,0.0009,0.0006
257,0.39,0,0.2,0,4.01,0.02,0,0.29,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.000712,0.000002,0.000357,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912.3,1604.11,1215.63,921.3,1227.5,0.002,0.0017,0.0013,0.0009,0.0006
258,0.25,0,0.19,0,3.91,0.01,0,0.29,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.000147,0.000002,0.000093,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912.25,1604.08,1215.61,921.28,1227.48,0.002,0.0017,0.0013,0.0009,0.0006
259,0.24,0,0.18,0.07,3.86,0.01,0,0.28,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.000358,0,0.000178,0.03,0.0003,0,0,0,0.14,0,0,0,0,0,0.001303,0,0,0,0,0,0,0,0,0,0,0,1912.21,1604.05,1215.58,921.27,1227.46,0.002,0.0017,0.0013,0.0009,0.0006
260,0.31,0,0.19,0.2,3.9,0.01,0,0.28,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.002356,0.000001,0.001199,0.07,0.002,0,0,0,0.14,0,0,0,0,0,0.003657,0,0,0,0,0.01,0,0,0,0,0,0,1912.16,1604.01,1215.56,921.25,1227.44,0.002,0.0017,0.0013,0.0009,0.0006
261,0.44,0,0.19,0.28,3.99,0.01,0,0.28,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.004172,0,0.001939,0.11,0.0036,0,0,0,0.14,0,0,0,0,0,0.000859,0,0,0,0,0.01,0,0,0,0,0,0,1912.12,1603.98,1215.54,921.23,1227.42,0.002,0.0017,0.0013,0.0009,0.0006
262,0.52,0,0.2,0.28,4.07,0.01,0,0.28,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.006047,0,0.00312,0.11,0.0036,0,0,0,0.14,0,0,0,0,0,0.000859,0,0,0,0,0.01,0,0,0,0,0,0,1912.08,1603.95,1215.52,921.22,1227.39,0.002,0.0017,0.0013,0.0009,0.0006
263,0.53,0,0.2,0.12,4.03,0.01,0,0.29,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.004608,0.000001,0.002533,0.05,0.0008,0,0,0,0.14,0,0,0,0,0,0.00282,0,0,0,0,0,0,0,0,0,0,0,1912.03,1603.92,1215.49,921.2,1227.37,0.002,0.0017,0.0013,0.0009,0.0006
264,0.37,0,0.19,0,3.92,0.01,0,0.29,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.001387,0.000002,0.000717,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1911.99,1603.89,1215.47,921.18,1227.35,0.002,0.0017,0.0013,0.0009,0.0006
265,0.24,0,0.18,0,3.83,0.01,0,0.28,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.000289,0.000001,0.000188,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1911.95,1603.85,1215.45,921.17,1227.33,0.002,0.0017,0.0013,0.0009,0.0006
266,0.23,0,0.17,0,3.74,0.01,0,0.28,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0.00006,0.000001,0.000045,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1911.9,1603.82,1215.42,921.15,1227.31,0.002,0.0017,0.0013,0.0009,0.0006
267,0.23,0,0.17,0,3.66,0.01,0,0.27,0.01,0,0.02,0.01,0,0,0.01,0,0,0,0.000012,0.000001,0.00001,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1911.86,1603.79,1215.4,921.13,1227.29,0.002,0.0017,0.0013,0.0009,0.0006
268,0.22,0,0.16,0,3.58,0.01,0,0.26,0.01,0,0.02,0.01,0,0,0.01,0,0,0,0.000002,0.000001,0.000002,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1911.81,1603.76,1215.38,921.12,1227.28,0.002,0.0017,0.0013,0.0009,0.0006
269,0.21,0,0.16,0,3.51,0.01,0,0.26,0.01,0,0.02,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1911.77,1603.72,1215.36,921.11,1227.26,0.002,0.0017,0.0013,0.0009,0.0006
270,0.2,0,0.15,0.02,3.46,0.01,0,0.26,0.01,0,0.02,0.01,0,0,0.01,0,0,0,0,0,0.00005,0.01,0,0,0,0,0.13,0,0,0,0,0,0.000171,0,0,0,0,0,0,0,0,0,0,0,1911.72,1603.69,1215.33,921.09,1227.24,0.002,0.0017,0.0013,0.0009,0.0006
271,0.22,0,0.15,0.04,3.42,0.01,0,0.25,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0,0,0.000161,0.02,0.0001,0,0,0,0.14,0,0,0,0,0,0.000435,0,0,0,0,0,0,0,0,0,0,0,1911.68,1603.66,1215.31,921.07,1227.22,0.002,0.0017,0.0013,0.0009,0.0006
272,0.24,0,0.15,0,3.36,0.01,0,0.25,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0,0,0.000033,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1911.64,1603.63,1215.29,921.06,1227.2,0.002,0.0017,0.0013,0.0009,0.0006
273,0.2,0,0.14,0,3.31,0.01,0,0.25,0.01,0,0.02,0.02,0,0,0.01,0,0,0,0,0,0.000005,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1911.59,1603.6,1215.27,921.04,1227.18,0.002,0.0017,0.0013,0.0009,0.0006
274,1.8,0,6.31,202.8,9.42,0.01,0,0.25,232.29,115.46,0.03,0.03,0,0,0.02,0,0,0,0.024258,0.11328,0.001643,6.14,0,0,0,0,1.28,0.28,0,0,0,0,203.454788,0.000862,0.01,0,0,0.01,0,0,0,0,0,0,1911.55,1603.57,1782.77,921.03,1227.16,0.002,0.0017,0.0018,0.0009,0.0006
275,1.96,0,1.2,201.17,11.94,0.04,0,0.59,233.65,115.5,0.03,0.04,0,0,0.03,0,0,0,0.012439,0.132522,0.001511,1.97,0,0,0,0,1.26,0.27,0,0,0,0,0.270754,0.000019,0.04,0,0,0,0,0,0,0,0,0,1911.51,1603.54,1781.36,921.01,1227.15,0.002,0.0017,0.0018,0.0009,0.0006
276,2.18,0,0.8,199.04,11.86,0.05,0,0.78,234.98,115.53,0.03,0.06,0,0,0.04,0,0,0,0.002965,0.103624,0.000377,0.31,0,0,0,0,1.23,0.27,0,0,0,0,0.041979,0.000061,0.04,0,0,0,0,0,0,0,0,0,1911.47,1603.52,1779.99,921,1227.13,0.002,0.0017,0.0018,0.0009,0.0006
277,1.76,0,0.84,191.62,12.43,0.05,0,0.8,238.03,111.44,0.03,0.07,0,0,0.05,0,0,0,0.230812,0.02153,0.003433,0.44,7.3456,0,0,0,1.25,0.27,0,0,0,0,0.00598,0.000013,0.01,0,0,0.11,0,0.24,0,0,0,0,1911.43,1603.49,1778.61,920.99,1227.11,0.002,0.0017,0.0018,0.0009,0.0006
278,1.29,0,0.88,184.99,12.91,0.06,0,0.83,241.16,106.97,0.03,0.08,0,0,0.06,0,0,0,0.287742,0.003762,0.007004,0.34,7.5419,0,0,0,1.24,0.27,0,0,0,0,0.005569,0.000012,0.01,0,0,0.08,0,0.23,0,0,0,0,1911.39,1603.46,1777.24,920.97,1227.1,0.002,0.0017,0.0018,0.0009,0.0006
279,1.27,0,0.87,183.11,12.81,0.06,0,0.86,242.53,106.52,0.03,0.1,0,0,0.07,0,0,0,0.132819,0.002478,0.081843,0.17,1.0687,0,0,0,1.23,0.26,0,0,0,0,0.006361,0.00002,0.01,0,0,0,0,0,0,0,0,0,1911.35,1603.43,1775.89,920.96,1227.08,0.002,0.0017,0.0018,0.0009,0.0006
280,1.52,0,0.87,181.63,12.71,0.06,0,0.86,243.82,106.57,0.03,0.11,0,0,0.08,0,0,0,0.049351,0.002073,0.023079,0.15,0,0,0,0,1.22,0.26,0,0,0,0,0.031865,0.000122,0.05,0,0,0,0,0,0,0,0,0,1911.3,1603.41,1774.54,920.94,1227.06,0.002,0.0017,0.0018,0.0009,0.0006
281,1.52,0,0.86,180.14,12.61,0.06,0,0.86,245.11,106.61,0.03,0.13,0,0,0.09,0,0,0,0.017775,0.001686,0.006142,0.15,0,0,0,0,1.21,0.26,0,0,0,0,0.030309,0.000117,0.05,0,0,0,0,0,0,0,0,0,1911.26,1603.38,1773.21,920.93,1227.04,0.002,0.0017,0.0018,0.0009,0.0006
282,1.58,0,0.85,178.59,12.52,0.06,0,0.85,246.38,106.66,0.03,0.14,0,0,0.1,0,0,0,0.006403,0.001379,0.001673,0.15,0,0,0,0,1.2,0.25,0,0,0,0,0.028767,0.000111,0.04,0,0,0,0,0,0,0,0,0,1911.22,1603.35,1771.89,920.92,1227.02,0.002,0.0017,0.0018,0.0009,0.0006
283,1.51,0,0.84,177.12,12.43,0.06,0,0.84,247.65,106.69,0.03,0.16,0,0,0.11,0,0,0,0.002296,0.00111,0.000521,0.15,0,0,0,0,1.19,0.25,0,0,0,0,0.027326,0.000106,0.04,0,0,0,0,0,0,0,0,0,1911.18,1603.33,1770.59,920.9,1227.01,0.002,0.0017,0.0018,0.0009,0.0006
284,1.46,0,0.84,175.69,12.34,0.06,0,0.84,248.9,106.73,0.03,0.17,0,0,0.11,0,0,0,0.000828,0.000899,0.000233,0.15,0,0,0,0,1.17,0.25,0,0,0,0,0.025942,0.0001,0.04,0,0,0,0,0,0,0,0,0,1911.14,1603.3,1769.29,920.89,1226.99,0.002,0.0017,0.0018,0.0009,0.0006
285,1.52,0,0.83,174.2,12.25,0.06,0,0.83,250.14,106.77,0.03,0.18,0,0,0.12,0,0,0,0.000307,0.000742,0.000163,0.15,0,0,0,0,1.16,0.24,0,0,0,0,0.024517,0.000095,0.04,0,0,0,0,0,0,0,0,0,1911.11,1603.28,1768.01,920.88,1226.98,0.002,0.0017,0.0018,0.0009,0.0006
286,1.66,0,0.82,172.56,12.16,0.06,0,0.82,251.38,106.8,0.03,0.19,0,0,0.13,0,0,0,0.000122,0.000621,0.000149,0.15,0,0,0,0,1.15,0.24,0,0,0,0,0.022984,0.000089,0.04,0,0,0,0,0,0,0,0,0,1911.07,1603.26,1766.74,920.87,1226.97,0.002,0.0017,0.0018,0.0009,0.0006
